,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,1988
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,759
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,3458
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2710
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,5032
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,840
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,406
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,3893
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,2062
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,1348
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,4488
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,11285
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2901
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2898
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,5666
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,6696
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,12038
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5141
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1908
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,12423
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,4845
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,1654
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,3230
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,1284
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,956
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2860
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,7607
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,6508
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,3819
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2994
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,8226
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3461
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,275
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,3066
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,3938
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,3213
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1160
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,3891
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3463
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,602
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,352
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1603
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,12316
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,3994
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,5125
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,297
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,609
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,3266
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,4763
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,1612
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4628
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,2290
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,5194
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,3037
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,2875
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,2177
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,846
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,900
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,92
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,4256
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,2451
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,2940
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,622
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1612
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,4961
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,3794
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,84
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,5680
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4377
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,1287
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,7600
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,6729
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,1866
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,2913
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,1029
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,9326
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,2131
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2793
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,711
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,11752
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,5375
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,6104
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4434
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,5144
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3435
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,1161
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,939
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,2681
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,4703
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,1957
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1517
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,6739
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,710
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,5782
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,918
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,8772
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1400
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2926
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4570
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1316
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,8316
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,6118
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,443
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,918
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,693
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1571
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,2123
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,6959
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3329
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,1037
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2143
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2241
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4376
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,736
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,3964
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,11780
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,6627
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,1117
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,2186
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,818
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4978
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1788
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,6493
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,8941
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1568
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,1012
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,7307
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,11402
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,663
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2595
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2751
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1531
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,632
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,704
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,6329
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,7096
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,766
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,4821
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3578
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,2148
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9104
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2585
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,6266
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1313
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,581
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3259
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,965
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,5778
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1128
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3325
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4859
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,247
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4496
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3603
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2752
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,2122
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1651
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4553
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,668
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1027
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,6176
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,304
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3166
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,2173
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5760
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4041
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,6202
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3315
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,880
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3335
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1946
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,6081
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,1002
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,6846
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2707
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1114
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3570
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,4890
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,3069
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1352
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1706
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1512
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,573
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1490
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,593
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5563
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,10926
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1443
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,2298
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,8849
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1241
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,6004
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3329
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,4939
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,854
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6083
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,6711
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1638
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,583
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,5644
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,949
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5329
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3692
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,5609
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,771
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2960
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2262
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4151
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4970
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3473
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,599
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,583
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1779
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,576
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,646
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1631
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1688
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2743
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,1039
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,833
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3121
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1828
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,431
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2462
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,758
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,930
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3802
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5425
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3716
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,13657
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,5510
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1128
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,719
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,2146
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2238
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,19
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7176
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4126
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1497
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,718
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2473
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,978
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2119
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,15863
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2431
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,948
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1243
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1981
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,8556
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,470
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,7990
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,875
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,205
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2708
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4282
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,898
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7241
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2637
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1086
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5319
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6043
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,2037
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5507
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1187
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,7691
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,53
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3336
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1530
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5420
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,9731
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1518
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,729
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1479
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3881
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4509
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,7939
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1611
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5315
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3463
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2023
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,218
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2956
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3583
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,849
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,11144
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3462
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,5572
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1186
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1243
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,220
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,910
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,1747
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,8088
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2556
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2548
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,594
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5320
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1081
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6125
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1481
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4433
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1851
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,207
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1443
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3961
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4846
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3960
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2632
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,853
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,718
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5166
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,260
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4197
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5454
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1515
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1879
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,405
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,1178
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3880
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2993
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4363
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,478
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,847
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,407
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,644
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4508
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,1807
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2727
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3930
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2034
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,783
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1064
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,4791
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4242
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,468
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,973
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2891
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4776
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,7061
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4922
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,148
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1712
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5033
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,595
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,8530
