,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,2351
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,1056
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,919
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,-25
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,4734
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,2605
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,2896
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,1037
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1877
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,5482
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,4044
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,-174
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,6361
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4885
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,1370
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,8849
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,7770
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,2005
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,3171
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,938
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,11256
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,2277
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,3056
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,681
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,14238
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,6117
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,6807
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4723
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,5838
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,4126
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,1349
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,901
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,2437
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,5670
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,1588
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,2022
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,7876
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,846
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6661
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,850
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,10699
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1728
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,3077
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4940
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1594
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,10036
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,6821
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,963
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,1038
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,614
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,2017
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,2242
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,8161
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3758
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,1129
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2546
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2678
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4945
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,882
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4054
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,14241
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,7604
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,1335
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,2406
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,891
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,5227
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,2155
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7322
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,10585
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1549
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,1069
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,8291
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,13784
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,847
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,3042
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2907
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1496
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,618
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,1076
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7506
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,8405
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,731
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5376
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3964
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,2233
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,10878
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2626
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,7588
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1315
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,-764
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3524
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,592
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,6983
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1504
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3641
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,5541
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,254
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,5145
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,4142
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2798
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,2323
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1394
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4987
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,568
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1325
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,7101
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,48
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3093
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,2260
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,6587
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4720
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7124
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3568
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,1249
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,4041
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1999
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,7113
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,888
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,7745
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2619
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1096
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3575
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5394
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,3214
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1481
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,2138
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1378
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,1032
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,2014
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,-1392
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,6277
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,13112
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1346
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,2455
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10634
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1450
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7220
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3699
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5480
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,974
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7125
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7931
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,2092
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,699
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,6797
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,416
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5808
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3991
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6739
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,1156
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3428
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2286
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4399
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5539
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4018
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,783
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,497
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1821
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,1044
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,635
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,2150
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1678
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2937
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,1141
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,633
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3359
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1840
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,660
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2548
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,1478
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,1253
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,4224
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6049
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3902
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,16843
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6377
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1311
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,1089
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,2383
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,1919
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,-226
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8472
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4194
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1764
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,875
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2772
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,1210
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2342
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,20121
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2605
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,1361
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1462
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,2019
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10048
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,549
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9451
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,1254
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,-42
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2683
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4644
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,1426
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8485
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2751
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1101
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6241
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7104
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,2290
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6289
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1707
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9036
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,-498
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3788
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1558
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6197
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11588
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,2001
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,853
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1405
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,4101
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4887
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,9664
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1597
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5746
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3956
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2455
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,-159
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3238
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3659
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1071
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13514
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3687
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6179
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1422
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1723
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,295
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,1035
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,1180
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9423
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2667
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2528
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,539
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6111
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1015
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7059
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1385
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4822
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1750
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,94
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1972
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4355
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5424
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,4127
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2476
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,1010
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,945
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5658
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,-248
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4424
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,6520
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1260
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1445
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,-647
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,1278
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4233
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3496
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4601
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,282
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,783
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-592
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,654
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4714
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,1393
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2984
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4496
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,1732
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,876
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,874
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5247
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4681
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,538
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,1066
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2906
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5241
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,8422
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5403
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-220
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1815
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5672
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,341
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,10262
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2501
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,2126
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,15967
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,-140
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1206
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,160
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6299
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6411
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,7542
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3736
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7971
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3753
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4873
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,678
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,260
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,5441
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,714
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,985
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3807
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,453
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2440
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,-315
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1596
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,3038
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3100
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2680
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,332
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3525
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5947
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4555
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,-1421
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,8128
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2790
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,2501
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,125
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3018
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4871
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,382
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,14654
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7336
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3622
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,147
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,6869
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,756
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4159
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3697
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5464
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2557
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,1034
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2391
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,2276
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,10023
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8433
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13841
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6451
